"GeneType"	"GeneSymbol"	"ENSG"	"log2FoldChange"	"pvalue"	"padj"	"minus_log10_padj"
protein_coding	PLEKHH2	"ENSG00000152527.13"	-0.17758049993506	0.529154316043938	0.902182968746395	0.0447054
protein_coding	C1GALT1C1L	"ENSG00000223658.7"	0.878734241892244	0.0692383963429637	0.568517732490454	0.245256
protein_coding	DYNC2LI1	"ENSG00000138036.18"	0.141925746104159	0.436611274300866	0.870743965001064	0.0601095
protein_coding	LRPPRC	"ENSG00000138095.18"	-0.12493981790719	0.0189029627153321	0.404029649944993	0.393587
protein_coding	PPM1B	"ENSG00000138032.20"	0.185822831178277	0.177931918087179	0.705402293441651	0.151563
protein_coding	PREPL	"ENSG00000138078.15"	-0.0482702227598393	0.728199363927707	0.947705239565197	0.0233267
protein_coding	CAMKMT	"ENSG00000143919.14"	0.229795275998705	0.314513077015166	0.808736119194257	0.0921932
protein_coding	SIX2	"ENSG00000170577.7"	0.360419079010406	0.030352321638786	0.464164844158119	0.333328
protein_coding	SRBD1	"ENSG00000068784.12"	0.0148719429992297	0.905714841202652	0.988499368695383	0.0050236
protein_coding	PRKCE	"ENSG00000171132.13"	-0.272467094203369	0.11537675514692	0.630274511340386	0.20047
protein_coding	EPAS1	"ENSG00000116016.13"	-0.0476102273996844	0.848484028713018	0.973116057147978	0.0118354
protein_coding	ATP6V1E2	"ENSG00000250565.6"	0.0728243133096451	0.751934373705831	0.953897150909796	0.0204984
protein_coding	RHOQ	"ENSG00000119729.11"	0.0876741227003828	0.747724563849308	0.953712765309051	0.0205824
protein_coding	PIGF	"ENSG00000151665.12"	0.049944356656524	0.738302719019311	0.951073517827588	0.0217859
protein_coding	CRIPT	"ENSG00000119878.5"	0.199555583615129	0.248864676354317	0.760411798978971	0.118951
protein_coding	SOCS5	"ENSG00000171150.8"	-0.0646845968372657	0.639289805526229	0.92881820486101	0.0320693
protein_coding	MCFD2	"ENSG00000180398.12"	-0.167615194925341	0.170589616469395	0.703037919427546	0.153021
protein_coding	TTC7A	"ENSG00000068724.15"	-0.25864237757684	0.0777964659547372	0.588400866348517	0.230327
protein_coding	CALM2	"ENSG00000143933.16"	0.0435697483075545	0.817584027302864	0.968075625462243	0.0140907
protein_coding	EPCAM	"ENSG00000119888.10"	0.974393326922485	0.359302366305777	0.83616947531217	0.0777057
protein_coding	MSH2	"ENSG00000095002.14"	-0.308033269644619	0.157829078854087	0.68664081660445	0.16327
protein_coding	MSH6	"ENSG00000116062.14"	-0.164893936245579	0.26312650437457	0.771505137355314	0.112661
protein_coding	FBXO11	"ENSG00000138081.20"	-0.113878273322266	0.199919087923325	0.722908149262898	0.140917
protein_coding	FOXN2	"ENSG00000170802.15"	-0.249264933783744	0.17456967028507	0.704774430228516	0.15195
protein_coding	PPP1R21	"ENSG00000162869.15"	-0.0755778177054785	0.511737678302976	0.89731481763777	0.0470552
protein_coding	STON1	"ENSG00000243244.6"	0.0632592306479914	0.809481441688708	0.966646172830763	0.0147325
protein_coding	ASB3	"ENSG00000115239.21"	0.164530028239289	0.687354044359132	0.941933523037807	0.0259797
protein_coding	CHAC2	"ENSG00000143942.4"	-0.179817809143341	0.639600318523516	0.928906222125723	0.0320281
protein_coding	ERLEC1	"ENSG00000068912.13"	-0.0156673292706298	0.911068953351461	0.989984054958399	0.0043718
protein_coding	GPR75	"ENSG00000119737.5"	-0.702349167892977	0.193295090925957	0.720090385290049	0.142613
protein_coding	PSME4	"ENSG00000068878.14"	-0.363729185735903	0.0879627591168329	0.597380934880916	0.223749
protein_coding	ACYP2	"ENSG00000170634.12"	0.458506107115537	0.113911876735337	0.62715401000758	0.202626
protein_coding	SPTBN1	"ENSG00000115306.15"	-0.46723919524741	0.00598072064822737	0.282867004474129	0.548418
protein_coding	EML6	"ENSG00000214595.11"	-0.663037267903831	0.062338248479325	0.554411511775998	0.256168
protein_coding	RTN4	"ENSG00000115310.17"	-0.0114735307158308	0.953255022315842	0.993586652764847	0.00279425
protein_coding	CLHC1	"ENSG00000162994.15"	0.238090123425687	0.305638548506644	0.802310166557694	0.0956577
protein_coding	RPS27A	"ENSG00000143947.13"	0.391409633427459	0.0988174419530372	0.606455720044871	0.217201
protein_coding	MTIF2	"ENSG00000085760.14"	-0.180401943122378	0.0975407994476645	0.604497678433743	0.218605
protein_coding	CCDC88A	"ENSG00000115355.16"	-0.349686962246771	0.070872952216385	0.571537290506336	0.242955
protein_coding	CFAP36	"ENSG00000163001.11"	0.15358854177726	0.365413196115322	0.84091074450429	0.0752501
protein_coding	PPP4R3B	"ENSG00000275052.4"	-0.212008781202644	0.0666956779876117	0.563942252635605	0.248765
protein_coding	PNPT1	"ENSG00000138035.14"	-0.155871872614677	0.349167184619803	0.830555517173378	0.0806313
protein_coding	EFEMP1	"ENSG00000115380.19"	0.0747596870655081	0.822748339971057	0.969197791648529	0.0135876
protein_coding	CCDC85A	"ENSG00000055813.5"	-0.994030410027811	0.37388565931425	0.845342200677744	0.0729674
protein_coding	VRK2	"ENSG00000028116.17"	-0.321100454232721	0.00450356238326226	0.263122330580819	0.579842
protein_coding	FANCL	"ENSG00000115392.11"	-0.0224142295391942	0.919181126810603	0.991392341836808	0.00375444
protein_coding	BCL11A	"ENSG00000119866.21"	-1.72870054211501	0.14758011966102	0.674494431864515	0.171022
protein_coding	PAPOLG	"ENSG00000115421.12"	-0.0775875441416957	0.565446896658019	0.912947455789809	0.0395542
protein_coding	REL	"ENSG00000162924.14"	-0.471658913452723	0.103367816450317	0.612853455680446	0.212643
protein_coding	PUS10	"ENSG00000162927.13"	0.0410468774622183	0.843242081935362	0.973044614218528	0.0118672
protein_coding	PEX13	"ENSG00000162928.8"	0.116755273130622	0.36925077915232	0.84321521975235	0.0740616
protein_coding	KIAA1841	"ENSG00000162929.13"	-0.08760941304505	0.65310657189729	0.931618990433248	0.0307617
protein_coding	C2orf74	"ENSG00000237651.6"	0.262806774892537	0.673382528036535	0.937651735370321	0.0279584
protein_coding	USP34	"ENSG00000115464.14"	-0.480126792522379	0.00247193876870593	0.21699126821608	0.663558
protein_coding	XPO1	"ENSG00000082898.16"	-0.105445471645234	0.414431010531162	0.860997755962408	0.064998
protein_coding	FAM161A	"ENSG00000170264.12"	0.0730679250889519	0.713909128201381	0.945216138726653	0.0244689
protein_coding	CCT4	"ENSG00000115484.14"	0.0336512353677323	0.868807745227506	0.976616456859137	0.010276
protein_coding	COMMD1	"ENSG00000173163.10"	0.303902727016284	0.101233819377718	0.610291132853829	0.214463
protein_coding	B3GNT2	"ENSG00000170340.10"	-0.0170219812132157	0.95125370499149	0.99347487201249	0.00284311
protein_coding	TMEM17	"ENSG00000186889.9"	0.0817417163991088	0.728518123246243	0.947705239565197	0.0233267
protein_coding	EHBP1	"ENSG00000115504.14"	-0.229959353033722	0.139390292789306	0.665666997767603	0.176743
protein_coding	OTX1	"ENSG00000115507.9"	0.316261627214981	0.506434857379134	0.895731836642284	0.047822
protein_coding	WDPCP	"ENSG00000143951.15"	-0.0385815531065317	0.887361728206836	0.982425356293207	0.00770044
protein_coding	MDH1	"ENSG00000014641.17"	0.247195178159373	0.0871800484192904	0.59711359021921	0.223943
protein_coding	UGP2	"ENSG00000169764.15"	-0.120089184035912	0.283194507630588	0.785093877216014	0.105078
protein_coding	VPS54	"ENSG00000143952.19"	-0.0504557896656583	0.583852415743301	0.914946992918276	0.0386041
protein_coding	PELI1	"ENSG00000197329.11"	0.471300364522971	0.00445532148999102	0.263122330580819	0.579842
protein_coding	LGALSL	"ENSG00000119862.12"	0.211495269816575	0.31356827480764	0.808736119194257	0.0921932
protein_coding	AFTPH	"ENSG00000119844.15"	-0.0629640362778365	0.564493367517859	0.912947455789809	0.0395542
protein_coding	SERTAD2	"ENSG00000179833.4"	-0.374452077558803	0.154211734373478	0.682283721679426	0.166035
protein_coding	SLC1A4	"ENSG00000115902.10"	-0.0661024965380065	0.829096578672898	0.971167580365356	0.0127058
protein_coding	CEP68	"ENSG00000011523.13"	0.182046613225389	0.412796530738113	0.860720552979805	0.0651378
protein_coding	RAB1A	"ENSG00000138069.17"	0.0379408058596239	0.801310622173136	0.964153688908784	0.0158537
protein_coding	ACTR2	"ENSG00000138071.13"	-0.25543990133464	0.0837993928271161	0.595520275848383	0.225103
protein_coding	SPRED2	"ENSG00000198369.9"	-0.277382545288974	0.156916824148418	0.686305261928407	0.163483
protein_coding	MEIS1	"ENSG00000143995.19"	-0.00891621377957515	0.964771959575213	0.994447546060081	0.00241812
protein_coding	ETAA1	"ENSG00000143971.8"	-0.069858886675325	0.688794109557107	0.941933523037807	0.0259797
protein_coding	C1D	"ENSG00000197223.11"	0.214459734506948	0.207361180660699	0.730116049097036	0.136608
protein_coding	WDR92	"ENSG00000243667.6"	0.264567516224228	0.198174487461483	0.722897966075127	0.140923
protein_coding	PNO1	"ENSG00000115946.7"	-0.0939999443363557	0.671500374299003	0.93730960235449	0.0281169
protein_coding	PPP3R1	"ENSG00000221823.10"	-0.0804332473034385	0.562261122963853	0.912413953769375	0.0398081
protein_coding	CNRIP1	"ENSG00000119865.8"	-0.0278396806265699	0.858878789388273	0.974534560565956	0.0112028
protein_coding	FBXO48	"ENSG00000204923.3"	0.00767290282162354	0.969057207342256	0.994899992547267	0.00222057
protein_coding	APLF	"ENSG00000169621.9"	0.337537733352127	0.21249034733452	0.734526858908942	0.133992
protein_coding	ANTXR1	"ENSG00000169604.19"	-0.264181812798506	0.219173722078607	0.738686753974313	0.13154
protein_coding	GFPT1	"ENSG00000198380.12"	-0.0863858764107741	0.731296870836077	0.948683381289178	0.0228787
protein_coding	NFU1	"ENSG00000169599.12"	0.199966035930781	0.300683906862544	0.798657844621383	0.0976392
protein_coding	AAK1	"ENSG00000115977.18"	-0.278538125799432	0.140843567661777	0.667239214090212	0.175718
protein_coding	ANXA4	"ENSG00000196975.15"	0.167714123858724	0.131549432801776	0.653752510199476	0.184587
protein_coding	GMCL1	"ENSG00000087338.4"	-0.0129323350326638	0.923387021266403	0.991392341836808	0.00375444
protein_coding	SNRNP27	"ENSG00000124380.10"	0.0824809513240521	0.648854315323719	0.931292416242713	0.0309139
protein_coding	MXD1	"ENSG00000059728.10"	-0.187448832481956	0.457757447550461	0.878705449062159	0.0561567
protein_coding	ASPRV1	"ENSG00000244617.2"	1.13938629014124	0.185197093216711	0.713273224348557	0.146744
protein_coding	PCBP1	"ENSG00000169564.6"	0.0804998360907482	0.374519987217243	0.845531802355617	0.0728701
protein_coding	C2orf42	"ENSG00000115998.7"	0.0937622866816456	0.52173594441607	0.899642984018713	0.0459298
protein_coding	TIA1	"ENSG00000116001.15"	-0.0246324068758734	0.844592003488927	0.973044614218528	0.0118672
protein_coding	PCYOX1	"ENSG00000116005.11"	0.0011474352617114	0.995739664449733	0.999229472041272	0.000334765
protein_coding	SNRPG	"ENSG00000143977.13"	0.102499117701092	0.576775623182105	0.914204941385209	0.0389564
protein_coding	FAM136A	"ENSG00000035141.7"	-0.0736983742698489	0.673503117189294	0.937651735370321	0.0279584
protein_coding	TGFA	"ENSG00000163235.15"	0.674397036555284	0.041654279830782	0.507914458155766	0.294209
protein_coding	ADD2	"ENSG00000075340.22"	-0.964129356245953	0.499466995752778	0.893609834817567	0.0488521
protein_coding	VAX2	"ENSG00000116035.3"	0.360062083539057	0.238430654396219	0.750683310795188	0.124543
protein_coding	AC007040.2	"ENSG00000258881.6"	0.279507075999433	0.599747887018755	0.920235922651252	0.0361008
protein_coding	ANKRD53	"ENSG00000144031.11"	0.0354058917760418	0.924084357013702	0.991392341836808	0.00375444
protein_coding	TEX261	"ENSG00000144043.11"	0.00922903259621398	0.918721855640827	0.991392341836808	0.00375444
protein_coding	NAGK	"ENSG00000124357.12"	0.170380033932564	0.413567991261783	0.860720552979805	0.0651378
protein_coding	MCEE	"ENSG00000124370.10"	0.0741549716848525	0.799421962905415	0.963911406046128	0.0159629
protein_coding	MPHOSPH10	"ENSG00000124383.8"	-0.162747053771933	0.16420040294412	0.696833352403133	0.156871
protein_coding	PAIP2B	"ENSG00000124374.8"	0.701658222078454	0.285146810963261	0.786899605787687	0.104081
protein_coding	ZNF638	"ENSG00000075292.18"	-0.206877655586243	0.096057430107312	0.604497678433743	0.218605
protein_coding	DYSF	"ENSG00000135636.13"	-0.155252247799012	0.824194983440544	0.969548389635299	0.0134305
protein_coding	CYP26B1	"ENSG00000003137.8"	-1.46373389002413	0.406523457958772	0.85920762871479	0.0659019
protein_coding	EXOC6B	"ENSG00000144036.15"	-0.186565473264144	0.261534992155209	0.770040689776494	0.113486
protein_coding	SPR	"ENSG00000116096.5"	0.42757766406772	0.00150300100564889	0.187891621980006	0.726093
protein_coding	SFXN5	"ENSG00000144040.12"	0.0113232035230299	0.95331156756862	0.993586652764847	0.00279425
protein_coding	RAB11FIP5	"ENSG00000135631.16"	0.0152307810274935	0.933842241256354	0.992145047983056	0.00342483
protein_coding	SMYD5	"ENSG00000135632.11"	-0.0549395546063887	0.699790455011778	0.942579796141186	0.0256819
protein_coding	PRADC1	"ENSG00000135617.3"	0.105160012263191	0.7109350672508	0.944251369869876	0.0249124
protein_coding	CCT7	"ENSG00000135624.15"	-0.00701062546711681	0.970669841901112	0.995084933768625	0.00213985
protein_coding	FBXO41	"ENSG00000163013.11"	0.338113753177279	0.17802824525697	0.705402293441651	0.151563
protein_coding	ALMS1	"ENSG00000116127.17"	-0.713349391065524	0.000275218666976586	0.0994526029045826	1.00238
protein_coding	TPRKB	"ENSG00000144034.14"	-0.0749868821577313	0.786973613788455	0.960250469854148	0.0176155
protein_coding	DUSP11	"ENSG00000144048.10"	0.172373322722022	0.235414631127658	0.747674360238583	0.126288
protein_coding	STAMBP	"ENSG00000124356.15"	0.0364151019256463	0.709561136496895	0.944251369869876	0.0249124
protein_coding	DGUOK	"ENSG00000114956.19"	0.199251051429288	0.158013496825771	0.686723003463364	0.163218
protein_coding	TET3	"ENSG00000187605.15"	-0.648359688317368	0.00903779191249264	0.319680924383274	0.495283
protein_coding	BOLA3	"ENSG00000163170.11"	0.19801160241624	0.473971102615552	0.886467683253673	0.0523371
protein_coding	MOB1A	"ENSG00000114978.17"	-0.0234786964735345	0.804888503694911	0.964468006042577	0.0157122
protein_coding	MTHFD2	"ENSG00000065911.11"	-0.08614235385742	0.763800359148992	0.955323060520185	0.0198497
protein_coding	SLC4A5	"ENSG00000188687.17"	0.198982440117052	0.807882470331546	0.96596323980923	0.0150394
protein_coding	DCTN1	"ENSG00000204843.12"	-0.161448290401121	0.352401550427756	0.832559476564075	0.0795847
protein_coding	C2orf81	"ENSG00000284308.1"	-0.227031821631079	0.789145990630164	0.961201429642629	0.0171856
protein_coding	WDR54	"ENSG00000005448.16"	-0.161824504748282	0.58533793880843	0.914946992918276	0.0386041
protein_coding	RTKN	"ENSG00000114993.16"	0.167067699407951	0.366676708886954	0.841868870155034	0.0747555
protein_coding	INO80B	"ENSG00000115274.14"	-0.537103344339966	0.234119980945198	0.746830659644216	0.126778
protein_coding	WBP1	"ENSG00000239779.6"	0.0198026756764989	0.952263260273923	0.993586652764847	0.00279425
protein_coding	MOGS	"ENSG00000115275.12"	-0.0821381843621642	0.33165249786971	0.81869802638351	0.0868763
protein_coding	MRPL53	"ENSG00000204822.6"	0.419710332230061	0.365289712186638	0.84091074450429	0.0752501
protein_coding	CCDC142	"ENSG00000135637.13"	-0.149081694968794	0.418412682032434	0.862549347681442	0.064216
protein_coding	TTC31	"ENSG00000115282.19"	-0.193772517957608	0.174206221695815	0.704399528222953	0.152181
protein_coding	LBX2	"ENSG00000179528.15"	0.428410021535126	0.0536189688628166	0.536284512440588	0.270605
protein_coding	PCGF1	"ENSG00000115289.13"	0.155445700840381	0.37639758953572	0.846349808817249	0.0724501
protein_coding	AUP1	"ENSG00000115307.16"	0.0483617573064121	0.786879138427251	0.960250469854148	0.0176155
protein_coding	HTRA2	"ENSG00000115317.11"	0.122406477339256	0.509063265534693	0.896335570710659	0.0475294
protein_coding	LOXL3	"ENSG00000115318.11"	0.109566679322384	0.463240729781054	0.879688696487601	0.055671
protein_coding	DOK1	"ENSG00000115325.13"	0.252454581098069	0.0301836652307479	0.464164844158119	0.333328
protein_coding	M1AP	"ENSG00000159374.17"	0.820370493843384	0.142366577447489	0.669148940925238	0.174477
protein_coding	SEMA4F	"ENSG00000135622.12"	-0.0107308995443715	0.938140097164937	0.992145047983056	0.00342483
protein_coding	HK2	"ENSG00000159399.9"	-0.0318741282432393	0.865816263577776	0.976152721506726	0.0104822
protein_coding	POLE4	"ENSG00000115350.11"	0.385286958270451	0.0735130858183836	0.577484207795896	0.23846
protein_coding	EVA1A	"ENSG00000115363.13"	0.0885383640808896	0.687899683489649	0.941933523037807	0.0259797
protein_coding	MRPL19	"ENSG00000115364.13"	-0.0300559183605531	0.818564895834404	0.968206887703798	0.0140318
protein_coding	GCFC2	"ENSG00000005436.13"	-0.246268502016114	0.228203747843222	0.743271355323785	0.128853
protein_coding	SUCLG1	"ENSG00000163541.11"	0.100768617968495	0.509543821891975	0.896335570710659	0.0475294
protein_coding	DNAH6	"ENSG00000115423.18"	-0.999239198919141	0.328046867724652	0.816424706990549	0.0880839
protein_coding	TRABD2A	"ENSG00000186854.10"	-0.423288340404012	0.0099377831682423	0.329149631800533	0.482607
protein_coding	TMSB10	"ENSG00000034510.5"	0.206341741228427	0.274826969902866	0.780218810984445	0.107784
protein_coding	KCMF1	"ENSG00000176407.17"	0.0962952268248965	0.500297246265831	0.893609834817567	0.0488521
protein_coding	TCF7L1	"ENSG00000152284.4"	-0.044982022470912	0.842176695438148	0.973044614218528	0.0118672
protein_coding	TGOLN2	"ENSG00000152291.13"	-0.276480590460071	0.0243347915161018	0.429795465128809	0.366738
protein_coding	RETSAT	"ENSG00000042445.13"	0.0193248431089769	0.86855308165067	0.976577725970767	0.0102932
protein_coding	ELMOD3	"ENSG00000115459.17"	0.00133927083805332	0.990868934313562	0.998199818590354	0.000782513
protein_coding	CAPG	"ENSG00000042493.15"	0.518105437461846	0.000132126639251814	0.0668360602736523	1.17499
protein_coding	SH2D6	"ENSG00000152292.16"	0.626881042976894	0.564587101412874	0.912947455789809	0.0395542
protein_coding	MAT2A	"ENSG00000168906.12"	-0.170573679178165	0.34898903132846	0.830555517173378	0.0806313
protein_coding	GGCX	"ENSG00000115486.11"	-0.031136728149368	0.746237243582332	0.953002940328253	0.0209058
protein_coding	VAMP8	"ENSG00000118640.10"	0.790731085493684	0.170991951239525	0.703037919427546	0.153021
protein_coding	VAMP5	"ENSG00000168899.4"	0.521345443255648	0.0139563497005837	0.365091014932459	0.437599
protein_coding	RNF181	"ENSG00000168894.9"	0.259783360837096	0.158373344477651	0.686860545431392	0.163131
protein_coding	TMEM150A	"ENSG00000168890.13"	0.319556091294027	0.20450378901071	0.728469647754487	0.137589
protein_coding	USP39	"ENSG00000168883.19"	-0.00146428899391462	0.987144289064649	0.997421440430736	0.0011213
protein_coding	C2orf68	"ENSG00000168887.10"	0.0612710125308713	0.798237792741792	0.963904623086795	0.0159659
protein_coding	ATOH8	"ENSG00000168874.12"	-0.0747341122224912	0.802142600584987	0.964153688908784	0.0158537
protein_coding	ST3GAL5	"ENSG00000115525.17"	0.105666358745238	0.78187918082909	0.960250469854148	0.0176155
protein_coding	POLR1A	"ENSG00000068654.15"	-0.382478657468822	0.0324471579921416	0.473050961805048	0.325092
protein_coding	PTCD3	"ENSG00000132300.18"	0.0668905198768213	0.486334098033243	0.889602718947256	0.0508039
protein_coding	IMMT	"ENSG00000132305.20"	-0.0564728140434004	0.58834934108517	0.915384276893591	0.0383966
protein_coding	MRPL35	"ENSG00000132313.14"	0.0209421056703807	0.906589781307544	0.988807747865163	0.00488814
protein_coding	REEP1	"ENSG00000068615.18"	0.126175757294097	0.833976220940176	0.971860636959366	0.012396
protein_coding	KDM3A	"ENSG00000115548.16"	-0.0167507861827581	0.88179084101379	0.980311672971073	0.00863583
protein_coding	CHMP3	"ENSG00000115561.15"	0.0771839197046921	0.440739479432805	0.87231292323898	0.0593277
protein_coding	RNF103	"ENSG00000239305.6"	0.197668286182415	0.122732182187236	0.637206420243724	0.19572
protein_coding	RMND5A	"ENSG00000153561.12"	0.0771098066271651	0.640233231336691	0.928959808113332	0.0320031
protein_coding	KRCC1	"ENSG00000172086.7"	0.273245949456583	0.148608555760423	0.675054716356138	0.170661
protein_coding	THNSL2	"ENSG00000144115.16"	0.713068104730916	0.261315136297692	0.770040689776494	0.113486
protein_coding	EIF2AK3	"ENSG00000172071.11"	-0.0802342515461364	0.674130969242562	0.937850510006342	0.0278664
protein_coding	RPIA	"ENSG00000153574.8"	0.0701818702513633	0.670536519702704	0.93730960235449	0.0281169
protein_coding	MRPS5	"ENSG00000144029.11"	0.0521962234407916	0.725674678143662	0.947009298767532	0.0236458
protein_coding	ZNF514	"ENSG00000144026.11"	-0.101174753861633	0.419753882687996	0.863338072415084	0.0638191
protein_coding	ZNF2	"ENSG00000275111.4"	0.120311921187321	0.539767236455047	0.904892825857165	0.0434029
protein_coding	AC092835.1	"ENSG00000233757.6"	-0.874239342689937	0.0264536265878749	0.442919146069604	0.353676
protein_coding	PROM2	"ENSG00000155066.15"	0.634696022832038	0.0900291553596139	0.599817847108335	0.221981
protein_coding	KCNIP3	"ENSG00000115041.12"	0.19138774606533	0.335703245517073	0.82117123286469	0.0855663
protein_coding	FAHD2A	"ENSG00000115042.9"	0.189823491221674	0.163326663823691	0.696137844293008	0.157305
protein_coding	ANKRD36C	"ENSG00000174501.14"	-0.134649858710677	0.614094655789644	0.923324661374634	0.0346456
protein_coding	DUSP2	"ENSG00000158050.4"	-0.0634064288662393	0.941867038760606	0.992145047983056	0.00342483
protein_coding	STARD7	"ENSG00000084090.13"	0.0257495096073849	0.859080528265859	0.974534560565956	0.0112028
protein_coding	TMEM127	"ENSG00000135956.8"	0.00829797320652594	0.946041705132613	0.992379086282668	0.0033224
protein_coding	CIAO1	"ENSG00000144021.2"	0.0694030900801329	0.53957708020403	0.904892825857165	0.0434029
protein_coding	SNRNP200	"ENSG00000144028.14"	-0.377133536541172	0.00709063628320789	0.297118058951299	0.527071
protein_coding	ITPRIPL1	"ENSG00000198885.9"	-0.107588906041003	0.852672966566135	0.9742765456495	0.0113178
protein_coding	NCAPH	"ENSG00000121152.9"	-0.835452477627215	0.0526147344304402	0.534217839652084	0.272282
protein_coding	ARID5A	"ENSG00000196843.15"	0.21282039253977	0.542033378895342	0.905550101786497	0.0430875
protein_coding	KANSL3	"ENSG00000114982.17"	-0.04235443020105	0.819632484087344	0.968440335282421	0.0139271
protein_coding	LMAN2L	"ENSG00000114988.11"	0.172078805783218	0.116916604707556	0.630897238096033	0.200041
protein_coding	CNNM4	"ENSG00000158158.11"	0.0970754963211931	0.680847932347229	0.93953666024038	0.0270863
protein_coding	CNNM3	"ENSG00000168763.15"	0.190455290950149	0.421880800062729	0.864552662682207	0.0632085
protein_coding	ANKRD23	"ENSG00000163126.14"	-1.43459014971778	0.0777803596220771	0.588400866348517	0.230327
protein_coding	ANKRD39	"ENSG00000213337.8"	-0.0197023845159415	0.953610450034183	0.993605368122594	0.00278607
protein_coding	SEMA4C	"ENSG00000168758.10"	-0.247126998701565	0.230540951574713	0.74421353867017	0.128302
protein_coding	FAHD2B	"ENSG00000144199.11"	0.432872526213545	0.180539937758574	0.708016122882114	0.149957
protein_coding	ANKRD36	"ENSG00000135976.18"	-0.407949752416431	0.109381400833446	0.621055688473712	0.206869
protein_coding	ANKRD36B	"ENSG00000196912.12"	-0.663910226695198	0.0579398853365226	0.547301286472553	0.261774
protein_coding	COX5B	"ENSG00000135940.6"	0.365938161300463	0.0389865511680172	0.497936112201768	0.302826
protein_coding	ACTR1B	"ENSG00000115073.7"	0.0700508909120387	0.52916791342267	0.902182968746395	0.0447054
protein_coding	C2orf92	"ENSG00000228486.10"	-0.27104195086503	0.375203819954029	0.8461608703635	0.0725471
protein_coding	TMEM131	"ENSG00000075568.16"	-0.444541641195563	0.00488362741435044	0.269050800091591	0.570166
protein_coding	CNGA3	"ENSG00000144191.11"	0.21261412578671	0.79592263880039	0.963428781056106	0.0161804
protein_coding	INPP4A	"ENSG00000040933.15"	-0.259483817043378	0.04666047519141	0.520173446937744	0.283852
protein_coding	COA5	"ENSG00000183513.8"	0.275695784666558	0.215658066576895	0.735122569332178	0.13364
protein_coding	UNC50	"ENSG00000115446.11"	0.0560692380707736	0.596836750747086	0.918963772419917	0.0367016
protein_coding	TSGA10	"ENSG00000135951.14"	-0.0518264934856708	0.859889427054375	0.974534560565956	0.0112028
protein_coding	LIPT1	"ENSG00000144182.16"	0.0249502605422265	0.919968465556559	0.991392341836808	0.00375444
protein_coding	MITD1	"ENSG00000158411.11"	0.0552489955014991	0.737689737803483	0.951018991848436	0.0218108
protein_coding	MRPL30	"ENSG00000185414.19"	0.0669911192034616	0.672353329782827	0.937408680703644	0.028071
protein_coding	LYG1	"ENSG00000144214.9"	0.920529161982035	0.145223314799479	0.67277780788882	0.172128
protein_coding	TXNDC9	"ENSG00000115514.11"	0.121826115714543	0.571124115974968	0.913764793452779	0.0391656
protein_coding	EIF5B	"ENSG00000158417.10"	0.0490780209798589	0.695094823681205	0.94239548270209	0.0257668
protein_coding	REV1	"ENSG00000135945.9"	-0.135241988142661	0.199984658092552	0.722908149262898	0.140917
protein_coding	AFF3	"ENSG00000144218.18"	0.742861451800352	0.332758089435877	0.819523574351297	0.0864385
protein_coding	CHST10	"ENSG00000115526.10"	0.0862437386171608	0.587226162825476	0.914946992918276	0.0386041
protein_coding	PDCL3	"ENSG00000115539.13"	0.0890913551177604	0.665418131860545	0.935536928874184	0.0289391
protein_coding	NPAS2	"ENSG00000170485.16"	-0.410442477039945	0.0991192897977943	0.606724173541939	0.217009
protein_coding	RPL31	"ENSG00000071082.10"	0.22649647088482	0.20450955815748	0.728469647754487	0.137589
protein_coding	TBC1D8	"ENSG00000204634.12"	-0.348902328714069	0.353615646417167	0.833440167544274	0.0791256
protein_coding	CNOT11	"ENSG00000158435.7"	0.108126908757927	0.316975270249068	0.810593663403276	0.0911968
protein_coding	RNF149	"ENSG00000163162.8"	0.1797767960502	0.173849131311446	0.704138267056953	0.152342
protein_coding	CREG2	"ENSG00000175874.9"	-0.957969230354573	0.357431312255313	0.83512520833229	0.0782484
protein_coding	RFX8	"ENSG00000196460.13"	-0.349366297341652	0.442119124351578	0.872416526366758	0.0592761
protein_coding	MAP4K4	"ENSG00000071054.16"	-0.330747587232054	0.0259701371037045	0.440954762666436	0.355606
protein_coding	IL1R2	"ENSG00000115590.13"	0.606751550284135	0.275003081541919	0.780342069340514	0.107715
protein_coding	IL1R1	"ENSG00000115594.11"	-0.345963555642981	0.140233731672485	0.666739300144915	0.176044
protein_coding	IL1RL2	"ENSG00000115598.9"	-0.506870468008798	0.13062105167258	0.651466153442004	0.186108
protein_coding	IL1RL1	"ENSG00000115602.16"	0.529665400593538	0.507218474707094	0.895984056184249	0.0476997
protein_coding	IL18R1	"ENSG00000115604.10"	-0.459788413395164	0.459806747120541	0.879399213168747	0.0558139
protein_coding	MFSD9	"ENSG00000135953.10"	-0.0188565326089171	0.922500110906982	0.991392341836808	0.00375444
protein_coding	TMEM182	"ENSG00000170417.15"	0.184666433172331	0.540030936280039	0.90500315423378	0.0433499
protein_coding	POU3F3	"ENSG00000198914.3"	1.25306830026326	0.0234672840798572	0.426393090362414	0.37019
protein_coding	MRPS9	"ENSG00000135972.8"	0.125800255284016	0.463264237970154	0.879688696487601	0.055671
protein_coding	TGFBRAP1	"ENSG00000135966.12"	0.119218164677875	0.463434737017778	0.879904011037053	0.0555647
protein_coding	C2orf49	"ENSG00000135974.9"	0.208861217206529	0.0967383963391724	0.604497678433743	0.218605
