"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03013","Nucleocytoplasmic transport",106,-0.643796516440938,-1.91059530790828,0.00490263515543617,0.0466733261459482,0.0303016236560521,4114,"tags=60%, list=18%, signal=50%","ALYREF/GLE1/NCBP2/TMEM33/PYM1/NCBP1/KPNA5/IPO7/TPR/RANGAP1/IPO5/KPNA2/TNPO2/NUP107/KPNA4/NUP88/NUP35/CSE1L/UPF1/SENP2/NDC1/XPO7/NUP42/XPO1/NUP93/EEF1A2/TNPO3/NUP205/NUP58/RANBP17/IPO11/XPO6/POM121/DDX19B/NUP133/KPNA1/NUP62/KPNA6/UPF2/KPNA3/NUP188/RANBP2/RAE1/DDX39B/SRRM1/POM121C/NUP85/SEH1L/NUP155/NUP160/XPO5/NUP153/IPO9/CASC3/RNPS1/KPNB1/NUP50/IPO8/NUP98/NUP214/NMD3/AHCTF1/XPO4/NUP54"
"hsa03460","Fanconi anemia pathway",54,-0.642084861470626,-1.73352089210774,0.00443516799154795,0.0466733261459482,0.0303016236560521,4103,"tags=57%, list=18%, signal=47%","FANCB/FANCG/EME1/POLN/FANCD2/POLH/RPA2/RAD51/TOP3A/PALB2/MUS81/BLM/POLK/FANCI/BRCA1/BRCA2/PMS2/RPA1/FANCA/FANCC/SLX4/TELO2/FANCM/ATRIP/TOP3B/BRIP1/REV1/USP1/ATR/FAAP100/EME2"
"hsa00980","Metabolism of xenobiotics by cytochrome P450",44,0.627301433905626,1.6967343729376,0.00547587425553079,0.0466733261459482,0.0303016236560521,5064,"tags=45%, list=23%, signal=35%","MGST3/GSTP1/GSTM3/GSTK1/MGST1/AKR7A2/ADH5/EPHX1/GSTM4/HSD11B1L/MGST2/CYP1B1/GSTM2/AKR1C1/GSTA4/HSD11B1/ALDH3A1/CBR1/ADH1B/GSTO2"
"hsa04660","T cell receptor signaling pathway",106,-0.558690132082334,-1.65802504001137,0.00558961989771834,0.0466733261459482,0.0303016236560521,4250,"tags=45%, list=19%, signal=37%","SOS1/NFATC1/PPP2R1B/TNF/PPP3CC/PPP2R5D/DLG1/CDC42/PAK1/MAP2K1/FYN/MAP2K7/MAPK12/PTPN11/PPP3R1/PPP2R2A/MAPK14/MAPK13/NFATC3/PAK4/PPP2R5E/RAF1/PIK3R3/MAPK8/PPP2CA/IKBKB/AKT1/PIK3R1/MALT1/MAPK9/PPP2R2D/MAPK1/VAV2/RELA/KRAS/PIK3CB/PIK3CD/PDPK1/AKT3/GRB2/CHUK/PPP3CA/PAK2/AKT2/NRAS/GSK3B/PLCG1/PPP2R3A"
"hsa04520","Adherens junction",92,-0.570494072559571,-1.65771215513868,0.00483764463765493,0.0466733261459482,0.0303016236560521,3839,"tags=50%, list=17%, signal=42%","CREBBP/RAP1B/LMO7/RAC2/CDC42/CCM2/RADIL/LEF1/NECTIN2/CTNNB1/SMAD3/NECTIN3/FYN/ACTB/SSX2IP/TCF7/TGFBR2/ACTG1/IQGAP1/TGFBR1/PTPRF/CSNK2A2/ACTN4/ACTN1/SRC/FGFR1/CTNND1/FER/MAPK1/WASF2/MET/NECTIN1/YES1/SMURF1/PTPN1/ARHGAP29/TCF7L2/EP300/VCL/AFDN/EGFR/TJP1/PTPRJ/ROCK2/CSNK2A1/FARP2"
"hsa03015","mRNA surveillance pathway",93,-0.553508092710374,-1.61271134261713,0.00520408060565204,0.0466733261459482,0.0303016236560521,4236,"tags=55%, list=19%, signal=45%","PPP2R2C/EIF4A3/RBM8A/PAPOLA/CSTF2T/PPP2R5C/HBS1L/SMG5/CPSF1/CPSF3/PPP2R1B/ALYREF/CLP1/GLE1/NCBP2/PPP2R5D/PYM1/PABPC1L/BCL2L2-PABPN1/NCBP1/PABPC4/CSTF2/DAZAP1/NUDT21/SMG6/CPSF6/PPP2R2A/PPP2R5E/CPSF2/PPP2CA/RNGTT/SMG1/UPF1/SMG7/RNMT/PPP2R2D/ETF1/DDX19B/GSPT1/CPSF4/UPF2/DDX39B/SRRM1/FUS/WDR82/CSTF1/CASC3/WDR33/RNPS1/CPSF7/PPP2R3A"
"hsa04930","Type II diabetes mellitus",42,-0.623914944236532,-1.61106610235208,0.00531461614165134,0.0466733261459482,0.0303016236560521,4064,"tags=40%, list=18%, signal=33%","TNF/CACNA1A/HK2/IRS1/PRKCE/PIK3R3/HK1/MAPK8/IKBKB/PIK3R1/MAPK9/MAPK1/PRKCD/SOCS4/PIK3CB/PIK3CD/MTOR"
"hsa04110","Cell cycle",155,-0.499600924509417,-1.55108703988683,0.00491535449494965,0.0466733261459482,0.0303016236560521,4553,"tags=56%, list=20%, signal=45%","CDT1/SGO1/SKP2/TGFB1/CDC20/CDCA5/CREBBP/YWHAG/MAU2/ANAPC7/CDKN2A/CDC45/PPP2R1B/PLK1/SMC3/ATM/ANAPC5/TRIP13/ESCO2/KNL1/PPP2R5D/CCNA2/CCNE2/CDC6/YWHAH/TTK/CDK6/MCM5/NIPBL/MDM2/CDKN2D/AURKB/MCM7/SMAD3/CDC16/CDC7/CDC25C/CDC25A/CDK2/BUB1B/BUB3/BUB1/FBXO5/E2F2/CCNH/HDAC1/DBF4B/PDS5B/PKMYT1/PPP2R5E/E2F1/ESPL1/PPP2CA/CUL1/MTBP/MCM2/MAD1L1/YWHAZ/MCM6/MCM3/MCM4/E2F4/RAD21/TFDP1/RBL1/DBF4/SMC1A/ANAPC2/TICRR/ORC1/DDX11/EP300/CDC14A/PRKDC/PDS5A/ANAPC1/RB1/FZR1/ATR/E2F3/GSK3B/ORC5/CDC23/WAPL/ANAPC4/CDC27/ORC2"
"hsa04142","Lysosome",129,0.474564591695474,1.50175759516267,0.00552833509012376,0.0466733261459482,0.0303016236560521,3956,"tags=49%, list=18%, signal=40%","NEU1/NPC2/CD63/LAPTM4A/SUMF1/LGMN/HEXB/CTSB/AP3S1/DNASE2/CTNS/PSAP/CTSL/SMPD1/ATP6AP1/NCOA7/CTSZ/PPT2/CLN5/LITAF/CTSD/HEXA/GNPTG/GALNS/PPT1/CD164/CTSK/CTSA/NAGPA/ASAH1/CLTA/ATP6V0B/TPP1/MCOLN1/ATP6V0D1/IDUA/ACP5/CTSH/GLB1/CTSF/MANBA/SLC17A5/FUCA1/LIPA/GBA1/PLA2G15/NPC1/LAMP1/NAGLU/GAA/LAPTM4B/FUCA2/SCARB2/MAN2B1/CTSS/NAPSA/AP4S1/CD68/LAMP2/AP1G2/GM2A/GLA/AP1S1"
"hsa04360","Axon guidance",174,-0.466493093384885,-1.47221002423348,0.00491590676103939,0.0466733261459482,0.0303016236560521,4696,"tags=39%, list=21%, signal=31%","SEMA3D/SEMA6A/PARD6G/EPHA2/NTNG1/TRPC4/SEMA3F/ITGB1/SEMA4B/PPP3CC/SEMA4F/WNT5B/RAC2/NGEF/CDC42/FES/SEMA5A/ROBO1/PAK1/WNT5A/BMPR2/LIMK2/NRP1/FYN/PTPN11/EFNA5/PLXNA2/PPP3R1/SSH2/EPHB2/LRIG2/NFATC3/PAK4/RAF1/PIK3R3/ENAH/SEMA7A/PIK3R1/LIMK1/SEMA3A/PLXNA1/PLXNA3/SRC/SLIT2/MAPK1/EPHA4/PLXNB3/SRGAP1/CAMK2G/KRAS/GNAI3/MET/PIK3CB/PIK3CD/PDPK1/PPP3CA/PAK2/ARHGEF12/PRKCA/NRAS/EFNB2/ROCK2/RASA1/PTK2/GSK3B/ABLIM3/PLCG1"
"hsa05010","Alzheimer disease",361,0.384735444982462,1.3535742281892,0.00508046614876194,0.0466733261459482,0.0303016236560521,3477,"tags=32%, list=16%, signal=27%","DDIT3/ATF4/XBP1/PPID/NDUFA3/COX5B/COX4I1/COX7C/UQCR11/UQCRB/NDUFS8/ATP5F1E/NDUFA2/UQCRQ/COX7A2L/NDUFB10/NDUFB5/NDUFB1/NDUFB11/ATP5MC2/NDUFB8/NDUFA5/NDUFS7/NDUFA13/COX6C/NDUFS5/UQCRH/UQCR10/COX6B1/COX7B/NDUFB2/CASP7/MAP2K2/SLC25A6/NDUFS4/ATP5PD/KLC4/COX6A1/NDUFA1/ATP5PF/NDUFA4/RB1CC1/SEM1/NDUFC1/NRBF2/ATP5PO/NDUFB3/NDUFA6/COX7A2/NDUFV1/NDUFB4/FAS/PTGS2/NDUFA8/SDHD/CDK5/TRAF2/PSENEN/BAD/PSMB3/ADAM17/MAPK3/SDHA/COX7A1/NDUFS3/NDUFB6/RTN3/PSMB4/NDUFA11/COX8A/ATP5F1D/PSMB6/NDUFA9/SDHC/NDUFC2/UQCRHL/NDUFB7/FRAT1/FZD2/NDUFA12/NDUFAB1/PSMA1/ND3/VDAC2/PSMB5/ERN1/PSMB1/NDUFS6/UQCRC1/PSMA5/ATG101/ATP5F1C/NDUFA10/PSMD4/BID/ATP5F1A/NDUFS2/AXIN2/WIPI2/FRAT2/PSMA2/WIPI1/EIF2AK3/PSMA3/SDHB/UQCRFS1/APOE/COX1/APP/CALM2/PSMB7/COX5A/APBB1/SNCA"
"hsa05204","Chemical carcinogenesis - DNA adducts",38,0.647051594366693,1.68527701623458,0.00638106593685068,0.046918668660658,0.0304609068518612,4531,"tags=42%, list=20%, signal=34%","MGST3/GSTP1/GSTM3/GSTK1/MGST1/PTGS2/EPHX1/GSTM4/HSD11B1L/MGST2/AKR1C2/CYP1B1/GSTM2/GSTA4/HSD11B1/CBR1"
"hsa03008","Ribosome biogenesis in eukaryotes",79,-0.577846577845237,-1.6570330406062,0.00627767000357453,0.046918668660658,0.0304609068518612,2693,"tags=47%, list=12%, signal=41%","EFL1/RBM28/GTPBP4/GAR1/CSNK2A2/UTP15/UTP18/RIOK1/TBL3/GNL2/RCL1/TCOF1/LSG1/NOP56/XPO1/WDR3/UTP14A/MDN1/UTP4/GNL3L/NAT10/GNL3/WDR36/AFG2A/HEATR1/NOL6/DKC1/NVL/BMS1/DROSHA/WDR75/XRN1/WDR43/POP1/CSNK2A1/NMD3/REXO1"
"hsa04213","Longevity regulating pathway - multiple species",55,0.575479317037807,1.61177603910132,0.00612907356162,0.046918668660658,0.0304609068518612,449,"tags=11%, list=2%, signal=11%","HSPA1B/HSPA1A/HSPA1L/ATG5/CAT/SOD1"
"hsa04750","Inflammatory mediator regulation of TRP channels",91,-0.529267576073301,-1.53282475079854,0.00601177713884246,0.046918668660658,0.0304609068518612,4112,"tags=37%, list=18%, signal=31%","CALM1/P2RY2/CALM3/MAP2K3/PRKACB/ITPR1/PLCB1/MAPK12/ITPR2/MAPK14/TRPV2/MAPK13/PRKCE/ADCY1/PIK3R3/MAPK8/PLCB2/PLCB3/PRKACA/ADCY3/PIK3R1/MAPK9/ADCY7/SRC/GNAQ/PRKCD/CAMK2G/PIK3CB/PIK3CD/PRKCH/ITPR3/PRKCA/PTGER4/PLCG1"
"hsa04914","Progesterone-mediated oocyte maturation",91,-0.522649570373215,-1.5136581828911,0.00646185257003074,0.046918668660658,0.0304609068518612,4229,"tags=53%, list=19%, signal=43%","ANAPC7/PLK1/ANAPC5/CPEB3/CCNA2/ARAF/PRKACB/MAP2K1/KIF22/CPEB2/CDC16/AURKA/CDC25C/CDC25A/CDK2/MAPK12/BUB1/CPEB4/MAPK14/PKMYT1/MAPK13/RPS6KA3/RAF1/ADCY1/PIK3R3/MAPK8/PRKACA/MAD1L1/AKT1/ADCY3/PIK3R1/STK10/MAPK9/ADCY7/MAPK1/KRAS/GNAI3/PIK3CB/PIK3CD/ANAPC2/AKT3/ANAPC1/AKT2/FZR1/RPS6KA1/CDC23/ANAPC4/CDC27"
"hsa04936","Alcoholic liver disease",123,-0.49764187838703,-1.50596579218073,0.00581621199972281,0.046918668660658,0.0304609068518612,3726,"tags=37%, list=17%, signal=31%","MAP2K3/IRF3/LEF1/MAP3K5/CTNNB1/CASP3/MAP2K7/MAPK12/SIRT1/TRA2B/TCF7/ACOX1/MAPK14/MAPK13/TAB2/MAPK8/CASP8/TRAF3/IKBKB/MYD88/ACADM/AKT1/ACACA/PRKAB1/TICAM1/MAPK9/LPIN3/FADD/ADIPOR2/RELA/AKT3/TCF7L2/MAP2K4/PRKAG2/CHUK/IL17RA/ALDH1B1/IKBKE/AKT2/ACOX3/IRAK1/TAB3/GSK3B/TAB1/PRKAA1/RIPK1"
"hsa00982","Drug metabolism - cytochrome P450",39,0.638553851010809,1.67428220528156,0.00759801369416976,0.046995121738013,0.0305105423196681,5064,"tags=44%, list=23%, signal=34%","MGST3/GSTP1/GSTM3/GSTK1/MGST1/ADH5/GSTM4/MGST2/FMO4/FMO3/GSTM2/MAOA/FMO5/GSTA4/ALDH3A1/ADH1B/GSTO2"
"hsa00310","Lysine degradation",62,-0.595534552286846,-1.64510382949124,0.00754509958659506,0.046995121738013,0.0305105423196681,2420,"tags=37%, list=11%, signal=33%","KMT2A/EHHADH/DLST/NSD2/EZH2/SUV39H2/SUV39H1/NSD1/TMLHE/EHMT1/ASH1L/KMT2D/AADAT/PRDM2/SETDB1/KMT2E/ALDH1B1/KMT2B/DOT1L/SETD1A/SETD2/DHTKD1/MECOM"
"hsa05205","Proteoglycans in cancer",189,-0.512552912407687,-1.62866815367871,0.00721331181975782,0.046995121738013,0.0305105423196681,4263,"tags=46%, list=19%, signal=38%","PLAUR/FZD8/SOS1/TWIST2/ITGB1/SDC4/TNF/FZD7/COL1A1/WNT5B/ARAF/CDC42/FZD4/ANK2/PAK1/PRKACB/MAP2K1/WNT5A/MDM2/HPSE/CTNNB1/ITPR1/CD44/CASP3/ACTB/MAPK12/EZR/ITPR2/PTPN11/DDX5/RPS6KB2/SDC1/MAPK14/MAPK13/ITGB3/ACTG1/IQGAP1/RAF1/CBL/PIK3R3/FRS2/RDX/HSPG2/TIMP3/ITGA5/MSN/ANK3/PRKACA/AKT1/ELK1/HIF1A/PIK3R1/SRC/CTTN/FGFR1/MAPK1/FZD5/VAV2/CAMK2G/KRAS/FZD6/MET/PIK3CB/PIK3CD/PDPK1/PLCE1/AKT3/ITGA2/GRB2/FLNA/TIAM1/EGFR/ITPR3/ARHGEF12/PRKCA/PPP1R12A/DROSHA/AKT2/NRAS/MTOR/SLC9A1/PXN/ARHGEF1/ROCK2/PTK2/PLCG1/RPS6KB1"
"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",82,-0.552988529154286,-1.58717051247444,0.00755797518315921,0.046995121738013,0.0305105423196681,3726,"tags=44%, list=17%, signal=37%","MAP2K3/MAP2K1/TICAM2/MAPK12/PTPN11/RPS6KB2/PPP3R1/MAPK14/MAPK13/NFATC3/RAF1/PIK3R3/IKBKB/MYD88/CSNK2A2/AKT1/HIF1A/TICAM1/PIK3R1/MAPK1/RELA/KRAS/PIK3CB/PIK3CD/AKT3/MAP3K3/EGFR/CHUK/PPP3CA/AKT2/NRAS/MTOR/CSNK2A1/PLCG1/RPS6KB1/EML4"
"hsa05142","Chagas disease",90,-0.546954331871349,-1.58151009595951,0.0070799301491934,0.046995121738013,0.0305105423196681,3231,"tags=39%, list=14%, signal=33%","PLCB1/MAPK12/PPP2R2A/TGFBR2/MAPK14/MAPK13/ADCY1/PIK3R3/TGFBR1/MAPK8/CASP8/PLCB2/PPP2CA/IKBKB/MYD88/PLCB3/AKT1/TICAM1/PIK3R1/MAPK9/PPP2R2D/FADD/GNAQ/MAPK1/RELA/GNA11/GNAI3/PIK3CB/PIK3CD/AKT3/MAP2K4/CHUK/AKT2/TLR6/IRAK1"
"hsa04810","Regulation of actin cytoskeleton",214,-0.488024927309817,-1.56343017035034,0.00698616157256787,0.046995121738013,0.0305105423196681,3867,"tags=36%, list=17%, signal=30%","FGD1/RAC2/ARAF/CYFIP1/CDC42/PAK1/IQGAP3/MAP2K1/ABI2/ACTR3/LIMK2/PDGFC/ACTB/EZR/PIKFYVE/SSH2/DIAPH2/ITGB3/DIAPH3/PAK4/ACTG1/IQGAP1/RAF1/GIT1/PIK3R3/RDX/ARHGAP35/ITGA5/MSN/ENAH/FGF5/GNG12/ACTN4/MYLK/MYH10/AKT1/PIP5K1C/ITGA6/PIK3R1/LIMK1/ACTN1/SRC/FGFR1/MAPK1/MYH9/CRKL/BCAR1/VAV2/KRAS/WASF2/NCKAP1/PIK3CB/PIK3CD/AKT3/PIP5K1A/APC/ACTR2/ITGA2/DOCK1/ITGA3/VCL/TIAM1/EGFR/ARHGEF7/PAK2/ARHGEF12/GNA12/PPP1R12A/AKT2/NRAS/SLC9A1/PXN/ARHGEF1/DIAPH1/ROCK2/PTK2"
"hsa04371","Apelin signaling pathway",131,-0.507912881339767,-1.55223772009133,0.00681815121930726,0.046995121738013,0.0305105423196681,3968,"tags=37%, list=18%, signal=30%","SPHK1/KLF2/CALM3/PRKACB/MAP2K1/PIK3C3/SMAD3/ITPR1/PLCB1/ITPR2/RPS6KB2/GNB3/PRKCE/RAF1/ADCY1/TGFBR1/PLCB2/MEF2A/SLC8A1/GNG12/MEF2D/PLCB3/MYLK/PIK3R4/PRKACA/AKT1/PRKAB1/ADCY3/NRF1/ADCY7/GNB1/GNAQ/MAPK1/KRAS/GNAI3/APLN/AKT3/MEF2C/PRKAG2/TFAM/ITPR3/AKT2/NRAS/GNB4/MTOR/SLC9A1/PRKAA1/RPS6KB1"
"hsa04530","Tight junction",155,-0.474896326559769,-1.47438785894968,0.00689688581459793,0.046995121738013,0.0305105423196681,4854,"tags=43%, list=22%, signal=34%","CLDN7/CLDN11/MPDZ/HCLS1/NEDD4L/SYNPO/EPB41L4B/PARD6G/AMOT/PRKCI/ITGB1/PPP2R1B/NEDD4/TUBA1C/CLDN14/DLG1/AMOTL2/CDC42/CGN/PRKACB/MPP4/ACTR3/MAP3K5/PALS1/ACTB/MAP2K7/EZR/PPP2R2A/MAP3K1/PRKCE/ACTG1/TUBA4A/MAPK8/ARHGEF18/RDX/PPP2CA/CGNL1/MSN/RAPGEF2/ACTN4/MYH10/PRKACA/PRKAB1/MICALL2/DLG3/MAPK9/ACTN1/PPP2R2D/SCRIB/SRC/CTTN/MYH9/RAB8A/RUNX1/NF2/ACTR2/AMOTL1/PRKAG2/AFDN/TIAM1/VASP/ARHGAP17/LLGL1/TJP1/ROCK2/RAPGEF6/PRKAA1"
"hsa03030","DNA replication",36,-0.647700999333535,-1.63723302559755,0.00808206835279434,0.0470470180966858,0.0305442348815546,3573,"tags=67%, list=16%, signal=56%","DNA2/MCM5/RPA2/MCM7/POLA2/PRIM1/LIG1/RFC2/POLE2/FEN1/RFC5/POLE3/POLA1/RPA1/RFC1/POLD1/MCM2/MCM6/MCM3/MCM4/RFC3/POLE/RNASEH1/POLD3"
"hsa04260","Cardiac muscle contraction",73,0.527058423386339,1.54883095105992,0.00807959638640739,0.0470470180966858,0.0305442348815546,1926,"tags=26%, list=9%, signal=24%","COX5B/COX4I1/COX7C/UQCR11/UQCRB/UQCRQ/COX7A2L/COX6C/UQCRH/UQCR10/COX6B1/COX7B/COX6A1/COX7A2/TPM2/ATP1B3/COX7A1/COX8A/UQCRHL"
"hsa04014","Ras signaling pathway",211,-0.469308778483945,-1.50734804205668,0.00816984146589155,0.0470470180966858,0.0305442348815546,4310,"tags=34%, list=19%, signal=27%","RAP1B/GNG4/SOS1/PGF/CALM1/ABL2/RAC2/CALM3/TGFA/CDC42/RALGDS/ARF6/PAK1/PRKACB/MAP2K1/RGL1/RIN1/SHC1/PDGFC/PTPN11/EFNA5/GNB3/PAK4/RAF1/PIK3R3/REL/MAPK8/FLT1/RALGAPA1/RASA2/FGF5/GNG12/IKBKB/EXOC2/PRKACA/AKT1/PLD2/ELK1/PIK3R1/MAPK9/GNB1/RALGAPB/FGFR1/MAPK1/ETS1/RELA/KRAS/MET/PIK3CB/PIK3CD/BCL2L1/PLCE1/AKT3/GRB2/AFDN/TIAM1/EGFR/CHUK/STK4/RAB5A/NF1/PAK2/PRKCA/AKT2/NRAS/GNB4/RASAL2/RASA1/KSR2/PLCG1/RASA3"
"hsa04620","Toll-like receptor signaling pathway",88,-0.513538740859897,-1.48391965538835,0.0081214996304012,0.0470470180966858,0.0305442348815546,3726,"tags=40%, list=17%, signal=33%","MAP2K3/IRF3/MAP2K1/TICAM2/MAP2K7/MAPK12/MAPK14/MAPK13/PIK3R3/TAB2/MAPK8/CASP8/TRAF3/IKBKB/MYD88/TYK2/AKT1/TICAM1/PIK3R1/MAPK9/FADD/MAPK1/TLR1/RELA/PIK3CB/PIK3CD/AKT3/MAP2K4/CHUK/IKBKE/AKT2/TLR6/IRAK1/TAB1/RIPK1"
"hsa04664","Fc epsilon RI signaling pathway",60,-0.581870583380156,-1.6062137473429,0.00838986023682998,0.0474951410017155,0.0308351687562351,4250,"tags=50%, list=19%, signal=41%","SOS1/TNF/RAC2/MAP2K3/MAP2K1/FYN/MAP2K7/MAPK12/MAPK14/LYN/MAPK13/RAF1/PIK3R3/MAPK8/AKT1/PIK3R1/MAPK9/MAPK1/VAV2/KRAS/PIK3CB/PIK3CD/PDPK1/AKT3/MAP2K4/GRB2/PRKCA/AKT2/NRAS/PLCG1"
"hsa05330","Allograft rejection",27,0.689004726530647,1.69395913944185,0.0093431706400979,0.0480095229814262,0.0311691198681809,2458,"tags=33%, list=11%, signal=30%","HLA-A/HLA-C/HLA-B/FAS/HLA-DPA1/HLA-F/CD40/HLA-E/HLA-DMA"
"hsa04390","Hippo signaling pathway",150,-0.542063350683968,-1.68587226298127,0.00928914521431752,0.0480095229814262,0.0311691198681809,4552,"tags=37%, list=20%, signal=29%","PARD6G/AMOT/TGFB1/YWHAG/FZD8/APC2/PRKCI/PPP2R1B/FZD7/DLG1/WNT5B/FZD4/YWHAH/BMPR1A/AREG/CSNK1E/WNT5A/LEF1/WWC1/TP53BP2/BMPR2/CTNNB1/SMAD3/PALS1/ACTB/DLG5/TCF7/LIMD1/PPP2R2A/TGFBR2/TEAD3/ACTG1/YAP1/MOB1B/TGFBR1/WWTR1/PPP2CA/YWHAZ/AXIN1/TEAD1/DLG3/PPP2R2D/SCRIB/FZD5/GLI2/FZD6/MOB1A/LATS1/NF2/APC/TCF7L2/LLGL1/CSNK1D/GSK3B/SOX2"
"hsa04015","Rap1 signaling pathway",198,-0.48378933515137,-1.54507087567915,0.00906127083880338,0.0480095229814262,0.0311691198681809,4218,"tags=36%, list=19%, signal=30%","PRKCI/ITGB1/PGF/CALM1/RAPGEF1/APBB1IP/RAC2/CALM3/CDC42/RALGDS/MAP2K3/MAP2K1/CTNNB1/MAGI2/PLCB1/PDGFC/ACTB/MAPK12/TLN2/EFNA5/MAPK14/MAPK13/ITGB3/ACTG1/RAF1/ADCY1/PIK3R3/MAGI3/FLT1/SIPA1/PLCB2/PRKD1/ENAH/RAPGEF2/FGF5/RAPGEF3/PLCB3/AKT1/ADCY3/PIK3R1/ADCY7/SRC/FGFR1/CTNND1/GNAQ/MAPK1/CRKL/BCAR1/VAV2/KRAS/GNAI3/MET/PIK3CB/PIK3CD/TLN1/PLCE1/AKT3/SIPA1L3/AFDN/TIAM1/EGFR/PRKD3/SIPA1L1/VASP/PRKCA/ARAP3/AKT2/NRAS/RAPGEF6/DOCK4/PLCG1/FARP2"
"hsa05212","Pancreatic cancer",76,-0.534074577715457,-1.51591339207883,0.00869282439709914,0.0480095229814262,0.0311691198681809,3839,"tags=53%, list=17%, signal=44%","RAC2/TGFA/ARAF/CDC42/RALGDS/DDB2/BAK1/CDK6/MAP2K1/RAD51/SMAD3/RPS6KB2/E2F2/TGFBR2/POLK/RAF1/PIK3R3/TGFBR1/BRCA2/MAPK8/E2F1/IKBKB/AKT1/PLD2/PIK3R1/MAPK9/MAPK1/RELA/KRAS/PIK3CB/PIK3CD/BCL2L1/AKT3/EGFR/CHUK/RB1/AKT2/MTOR/E2F3/RPS6KB1"
"hsa04972","Pancreatic secretion",77,-0.53009958841222,-1.51466808471041,0.00920926210980243,0.0480095229814262,0.0311691198681809,3494,"tags=31%, list=16%, signal=26%","RAB27B/RAP1B/ATP2A2/ATP1A1/ITPR1/PLCB1/ITPR2/ADCY1/ATP1B1/PLCB2/PLCB3/ATP2B1/ADCY3/ADCY7/KCNMA1/GNAQ/RAB8A/SLC4A2/ATP2B4/SLC12A2/ITPR3/PRKCA/SLC9A1/TPCN2"
"hsa05220","Chronic myeloid leukemia",76,-0.529958960396334,-1.50423165385152,0.0088216046427101,0.0480095229814262,0.0311691198681809,3796,"tags=50%, list=17%, signal=42%","ARAF/DDB2/BAK1/CDK6/MAP2K1/MDM2/SMAD3/SHC1/PTPN11/E2F2/HDAC1/TGFBR2/POLK/RAF1/CBL/PIK3R3/TGFBR1/E2F1/IKBKB/AKT1/PIK3R1/BCR/MAPK1/CRKL/RUNX1/RELA/KRAS/PIK3CB/PIK3CD/BCL2L1/AKT3/GRB2/CHUK/RB1/AKT2/NRAS/E2F3/MECOM"
"hsa04062","Chemokine signaling pathway",150,-0.525446928974552,-1.63419349806466,0.0095352117354927,0.0482539502977964,0.0313278088917304,4492,"tags=37%, list=20%, signal=30%","ARRB2/SHC4/RAP1B/GNG4/SOS1/CCL28/RAC2/CDC42/PAK1/PRKACB/MAP2K1/PLCB1/SHC1/GSK3A/GNB3/LYN/RAF1/ADCY1/PIK3R3/PLCB2/GNG12/IKBKB/PLCB3/PRKACA/AKT1/ADCY3/PIK3R1/ADCY7/GNB1/SRC/GNAQ/MAPK1/GRK6/PRKCD/CRKL/BCAR1/VAV2/RELA/KRAS/GNAI3/PIK3CB/PIK3CD/AKT3/PREX1/GRB2/TIAM1/CHUK/AKT2/NRAS/GNB4/PXN/ROCK2/PTK2/GSK3B/PLCG1"
"hsa05163","Human cytomegalovirus infection",199,-0.460277372363929,-1.46936412293534,0.0097170334952623,0.0484401371256359,0.0314486865675418,4332,"tags=45%, list=19%, signal=37%","TSC1/GNG4/SOS1/NFATC1/CDKN2A/AKAP13/CALM1/TNF/PPP3CC/RAC2/PTGER3/CALM3/BAK1/PRKACB/IRF3/CDK6/MAP2K1/MDM2/CTNNB1/ITPR1/CASP3/PLCB1/MAPK12/ITPR2/RPS6KB2/E2F2/PPP3R1/GNB3/TAP2/MAPK14/MAPK13/ITGB3/NFATC3/CREB5/TSC2/RAF1/ADCY1/PIK3R3/CASP8/E2F1/PLCB2/CREB3L1/GNG12/IKBKB/PLCB3/PRKACA/AKT1/ELK1/ADCY3/PIK3R1/ADCY7/GNB1/SRC/FADD/GNAQ/MAPK1/CRKL/BCAR1/RELA/KRAS/GNA11/GNAI3/PIK3CB/PIK3CD/AKT3/CREB3L2/GRB2/EGFR/CHUK/PPP3CA/ITPR3/ARHGEF12/PRKCA/GNA12/PTGER4/RB1/ARHGEF11/TRAF5/AKT2/NRAS/GNB4/MTOR/PXN/ARHGEF1/ROCK2/E2F3/PTK2/GSK3B/RPS6KB1/RIPK1"
"hsa04971","Gastric acid secretion",69,-0.572159573738315,-1.59884228688968,0.010402966261619,0.0489378976250807,0.0317718465514233,4112,"tags=36%, list=18%, signal=30%","CALM1/CALM3/PRKACB/ATP1A1/ITPR1/PLCB1/ACTB/EZR/ITPR2/ACTG1/ADCY1/ATP1B1/PLCB2/PLCB3/MYLK/PRKACA/ADCY3/ADCY7/GNAQ/CAMK2G/GNAI3/SLC4A2/ITPR3/PRKCA/SLC9A1"
